"URI","Title","RecordId","Coin Type URI","From Date","To Date","Artist","Authority","Coin Type","Degree","Deity","Denomination","Department","Dynasty","Engraver","Issuer","Maker","Manufacture","Material","Mint","Object Type","Place of Production","Place of Issue","Place of Cataloging Relevance","Portrait","Reference","Region","SubjectEvent","SubjectIssuer","SubjectPerson","SubjectPlace","State","Obverse Legend","Obverse Type","Reverse Legend","Reverse Type","Date on Object","Ah","Axis","Diameter (in mm)","Weight (in gr.)","Thumbnail_obv","Thumbnail_rev","Date Record Modified"
"http://numismatics.org/collection/1944.100.15645","Bronze Coin of Caracalla, Byzantium, AD 211 - AD 217. 1944.100.15645","1944.100.15645","","211","217","","Caracalla","","","Nike","","Greek","","","","","","Bronze","Byzantium","Coin","","","","","S -G. 1592/2","Thrace","","","","","","","Head","","Nike stg., with palm and wreath","","","6","28.0","6.85","https://numismatics.org/collectionimages/19001949/1944/1944.100.15645.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.15645.rev.width175.jpg","2022-08-31T03:04:18Z"
"http://numismatics.org/collection/1944.100.15646","Bronze Coin of Macrinus, Byzantium, AD 217 - AD 218. 1944.100.15646","1944.100.15646","","217","218","","Macrinus","","","","","Greek","","","","","","Bronze","Byzantium","Coin","","","","","S -G. 1634/2","Thrace","","","","","","","Macrinus head","","basket-torches, 2, with basket and thyrsus","","","12","32.0","22.75","https://numismatics.org/collectionimages/19001949/1944/1944.100.15646.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.15646.rev.width175.jpg","2022-08-31T03:04:19Z"
"http://numismatics.org/collection/1944.100.15647","Bronze Coin of Severus Alexander, Byzantium. 1944.100.15647","1944.100.15647","","","","","Severus Alexander","","","","","Greek","","","","","","Bronze","Byzantium","Coin","","","","","S -G. 1760/1","Thrace","","","","","","","Sev. Alexander head","","basket-torch, 2, cow","","","7","32.0","22.55","https://numismatics.org/collectionimages/19001949/1944/1944.100.15647.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.15647.rev.width175.jpg","2022-08-31T03:04:19Z"
"http://numismatics.org/collection/1944.100.15648","Bronze Coin of Severus Alexander, Byzantium. 1944.100.15648","1944.100.15648","","","","","Severus Alexander","","","","","Greek","","","","","","Bronze","Byzantium","Coin","","","","","S -G. 1735","Thrace","","","","","","","Sev. Alexander head","","prow","","","7","","4.84","https://numismatics.org/collectionimages/19001949/1944/1944.100.15648.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.15648.rev.width175.jpg","2022-08-31T03:04:19Z"
"http://numismatics.org/collection/1944.100.15649","Bronze Coin of Julia Mamaea, Byzantium. 1944.100.15649","1944.100.15649","","","","","Julia Mamaea","","","","","Greek","","","","","","Bronze","Byzantium","Coin","","","","","S -G. 1772/1","Thrace","","","","","","","Julia Mamaea head","","dolphin flanked by 2 fish","","","9","28.0","11.72","https://numismatics.org/collectionimages/19001949/1944/1944.100.15649.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.15649.rev.width175.jpg","2022-08-31T03:04:19Z"
"http://numismatics.org/collection/1944.100.15651","Bronze Coin of Gordian III, Byzantium, AD 238 - AD 244. 1944.100.15651","1944.100.15651","","238","244","","Gordian III","","","","","Greek","","","","","","Bronze","Byzantium","Coin","","","","","cf S.-G. 1798","Thrace","","","","","","","Gordian III head","","basket-torch, 4","","","1","32.0","27.17","https://numismatics.org/collectionimages/19001949/1944/1944.100.15651.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.15651.rev.width175.jpg","2022-08-31T03:04:22Z"
"http://numismatics.org/collection/1944.100.15652","Bronze Coin of Valerian, Byzantium, AD 253 - AD 260. 1944.100.15652","1944.100.15652","","253","260","","Valerian","","","","","Greek","","","","","","Bronze","Byzantium","Coin","","","","","S -G. 1866","Thrace","","","","","","","Valerian I head","","basket-torch, 2","","","6","28.0","6.83","https://numismatics.org/collectionimages/19001949/1944/1944.100.15652.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.15652.rev.width175.jpg","2022-08-31T03:04:23Z"
"http://numismatics.org/collection/1944.100.15653","Bronze Coin of Valerian, Byzantium, AD 253 - AD 260. 1944.100.15653","1944.100.15653","","253","260","","Valerian","","","","","Greek","","","","","","Bronze","Byzantium","Coin","","","","","S -G. 1816","Thrace","","","","","","","Valerian I head","","agonistic crown","","","12","","8.01","https://numismatics.org/collectionimages/19001949/1944/1944.100.15653.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.15653.rev.width175.jpg","2022-08-31T03:04:23Z"
"http://numismatics.org/collection/1944.100.15654","Bronze Coin of Gallienus, Byzantium, AD 260 - AD 268. 1944.100.15654","1944.100.15654","","260","268","","Gallienus","","","","","Greek","","","","","","Bronze","Byzantium","Coin","","","","","S -G. 1875","Thrace","","","","","","","Gallienus head","","dolphin flanked by 2 fish","","","9","","7.43","https://numismatics.org/collectionimages/19001949/1944/1944.100.15654.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.15654.rev.width175.jpg","2022-08-31T03:04:23Z"
"http://numismatics.org/collection/1944.100.82766","Gold stater of Lysimachus, Byzantium, 150 BC - 120 BC. 1944.100.82766","1944.100.82766","","-150","-120","","Lysimachus","","","Zeus||Athena||Nike","stater","Greek","","","","","Struck","Gold","Byzantium","Coin","","","","","Marinescu 156","Thrace","","","","","Thrace||Kingdom of Macedonia","","Diademed head of Alexander r. wearing horn of Zeus-Ammon","ΒΑΣΙΛΕΩΣ ΛYΣIMAXOΥ","Athena Nicephorus enthroned l. holding Nike. Shield and spear to r. Monogram below throne and to l.","","","12","21.0","8.429","https://numismatics.org/collectionimages/19001949/1944/1944.100.82766.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.82766.rev.width175.jpg","2022-09-01T02:09:53Z"
"http://numismatics.org/collection/1944.100.82767","Gold stater of Lysimachus, Byzantium, 150 BC - 120 BC. 1944.100.82767","1944.100.82767","","-150","-120","","Lysimachus","","","Zeus||Athena||Nike","stater","Greek","","","","","Struck","Gold","Byzantium","Coin","","","","","Marinescu 135","Thrace","","","","","Thrace||Kingdom of Macedonia","","Diademed head of Alexander r. wearing horn of Zeus-Ammon","ΒΑΣΙΛΕΩΣ ΛYΣIMAXOΥ","Athena Nicephorus enthroned l. holding Nike. Shield and spear to r. Monogram below throne and to l.","","","12","21.0","8.51","https://numismatics.org/collectionimages/19001949/1944/1944.100.82767.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.82767.rev.width175.jpg","2022-09-01T02:09:53Z"
"http://numismatics.org/collection/1944.100.82768","Gold stater of Lysimachus, Byzantium, 175 BC - 150 BC. 1944.100.82768","1944.100.82768","","-175","-150","","Lysimachus","","","Zeus||Athena||Nike","stater","Greek","","","","","Struck","Gold","Byzantium","Coin","","","","","Marinescu 125","Thrace","","","","","Thrace||Kingdom of Macedonia","","Diademed head of Alexander r. wearing horn of Zeus-Ammon","ΒΑΣΙΛΕΩΣ ΛYΣIMAXOΥ","Athena Nicephorus enthroned l. holding Nike. Shield and spear to r. Monogram below throne and to l.","","","12","21.0","8.469","https://numismatics.org/collectionimages/19001949/1944/1944.100.82768.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.82768.rev.width175.jpg","2022-09-01T02:09:54Z"
"http://numismatics.org/collection/1944.100.82769","Gold stater of Lysimachus, Byzantium, 175 BC - 150 BC. 1944.100.82769","1944.100.82769","","-175","-150","","Lysimachus","","","Zeus||Athena||Nike","stater","Greek","","","","","Struck","Gold","Byzantium","Coin","","","","","Marinescu 125","Thrace","","","","","Thrace||Kingdom of Macedonia","","Diademed head of Alexander r. wearing horn of Zeus-Ammon","ΒΑΣΙΛΕΩΣ ΛYΣIMAXOΥ","Athena Nicephorus enthroned l. holding Nike. Shield and spear to r. Monogram below throne and to l.","","","11","20.0","8.45","https://numismatics.org/collectionimages/19001949/1944/1944.100.82769.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.82769.rev.width175.jpg","2022-09-01T02:09:54Z"
"http://numismatics.org/collection/1944.100.82770","Gold stater of Lysimachus, Byzantium, 190 BC - 175 BC. 1944.100.82770","1944.100.82770","","-190","-175","","Lysimachus","","","Zeus||Athena||Nike","stater","Greek","","","","","Struck","Gold","Byzantium","Coin","","","","","Marinescu 101","Thrace","","","","","Thrace||Kingdom of Macedonia","","Diademed head of Alexander r. wearing horn of Zeus-Ammon","ΒΑΣΙΛΕΩΣ ΛYΣIMAXOΥ","Athena Nicephorus enthroned l. holding Nike. Shield and spear to r. Monogram below throne and to l.","","","12","20.0","8.45","https://numismatics.org/collectionimages/19001949/1944/1944.100.82770.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.82770.rev.width175.jpg","2022-09-01T02:09:54Z"
"http://numismatics.org/collection/1944.100.82771","Gold stater of Lysimachus, Byzantium, 190 BC - 175 BC. 1944.100.82771","1944.100.82771","","-190","-175","","Lysimachus","","","Zeus||Athena||Nike","stater","Greek","","","","","Struck","Gold","Byzantium","Coin","","","","","Marinescu 102","Thrace","","","","","Thrace||Kingdom of Macedonia","","Diademed head of Alexander r. wearing horn of Zeus-Ammon","ΒΑΣΙΛΕΩΣ ΛYΣIMAXOΥ","Athena Nicephorus enthroned l. holding Nike. Shield and spear to r. Monogram below throne and to l.","","","12","21.0","8.5","https://numismatics.org/collectionimages/19001949/1944/1944.100.82771.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.82771.rev.width175.jpg","2022-09-01T02:09:54Z"
"http://numismatics.org/collection/1944.100.82772","Gold stater of Lysimachus, Byzantium, 175 BC - 150 BC. 1944.100.82772","1944.100.82772","","-175","-150","","Lysimachus","","","Zeus||Athena||Nike","stater","Greek","","","","","Struck","Gold","Byzantium","Coin","","","","","Marinescu 121","Thrace","","","","","Thrace||Kingdom of Macedonia","","Diademed head of Alexander r. wearing horn of Zeus-Ammon","ΒΑΣΙΛΕΩΣ ΛYΣIMAXOΥ","Athena Nicephorus enthroned l. holding Nike. Shield and spear to r. Monogram below throne and to l.","","","12","21.0","8.53","https://numismatics.org/collectionimages/19001949/1944/1944.100.82772.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.82772.rev.width175.jpg","2022-09-01T02:09:55Z"
"http://numismatics.org/collection/1944.100.82773","Gold stater of Lysimachus, Byzantium, 210 BC - 195 BC. 1944.100.82773","1944.100.82773","","-210","-195","","Lysimachus","","","Zeus||Athena||Nike","stater","Greek","","","","","Struck","Gold","Byzantium","Coin","","","","","Marinescu 87","Thrace","","","","","Thrace||Kingdom of Macedonia","","Diademed head of Alexander r. wearing horn of Zeus-Ammon","ΒΑΣΙΛΕΩΣ ΛYΣIMAXOΥ","Athena Nicephorus enthroned l. holding Nike. Shield and spear to r. Monogram below throne and to l.","","","12","21.0","8.42","https://numismatics.org/collectionimages/19001949/1944/1944.100.82773.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.82773.rev.width175.jpg","2022-09-01T02:09:55Z"
"http://numismatics.org/collection/1944.100.82774","Gold stater of Lysimachus, Byzantium, 210 BC - 195 BC. 1944.100.82774","1944.100.82774","","-210","-195","","Lysimachus","","","Zeus||Athena||Nike","stater","Greek","","","","","Struck","Gold","Byzantium","Coin","","","","","Marinescu 87","Thrace","","","","","Thrace||Kingdom of Macedonia","","Diademed head of Alexander r. wearing horn of Zeus-Ammon","ΒΑΣΙΛΕΩΣ ΛYΣIMAXOΥ","Athena Nicephorus enthroned l. holding Nike. Shield and spear to r. Monogram below throne and to l.","","","","21.0","8.26","https://numismatics.org/collectionimages/19001949/1944/1944.100.82774.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.82774.rev.width175.jpg","2022-09-01T02:09:55Z"
"http://numismatics.org/collection/1944.100.82775","Gold stater of Lysimachus, Byzantium, 210 BC - 195 BC. 1944.100.82775","1944.100.82775","","-210","-195","","Lysimachus","","","Zeus||Athena||Nike","stater","Greek","","","","","Struck","Gold","Byzantium","Coin","","","","","Marinescu 89","Thrace","","","","","Thrace||Kingdom of Macedonia","","Diademed head of Alexander r. wearing horn of Zeus-Ammon","ΒΑΣΙΛΕΩΣ ΛYΣIMAXOΥ","Athena Nicephorus enthroned l. holding Nike. Shield and spear to r. Monogram below throne and to l.","","","12","20.0","8.56","https://numismatics.org/collectionimages/19001949/1944/1944.100.82775.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.82775.rev.width175.jpg","2022-09-01T02:09:55Z"
"http://numismatics.org/collection/1944.100.82776","Gold stater of Lysimachus, Byzantium, 190 BC - 175 BC. 1944.100.82776","1944.100.82776","","-190","-175","","Lysimachus","","","Zeus||Athena||Nike","stater","Greek","","","","","Struck","Gold","Byzantium","Coin","","","","","Marinescu 100","Thrace","","","","","Thrace||Kingdom of Macedonia","","Diademed head of Alexander r. wearing horn of Zeus-Ammon","ΒΑΣΙΛΕΩΣ ΛYΣIMAXOΥ","Athena Nicephorus enthroned l. holding Nike. Shield and spear to r. Monogram below throne and to l.","","","12","19.0","8.34","https://numismatics.org/collectionimages/19001949/1944/1944.100.82776.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.82776.rev.width175.jpg","2022-09-01T02:09:55Z"
"http://numismatics.org/collection/1944.100.82778","Gold stater of Lysimachus, Byzantium, 175 BC - 150 BC. 1944.100.82778","1944.100.82778","","-175","-150","","Lysimachus","","","Zeus||Athena||Nike","stater","Greek","","","","","Struck","Gold","Byzantium","Coin","","","","","Marinescu 116","Thrace","","","","","Thrace||Kingdom of Macedonia","","Diademed head of Alexander r. wearing horn of Zeus-Ammon","ΒΑΣΙΛΕΩΣ ΛYΣIMAXOΥ","Athena Nicephorus enthroned l. holding Nike. Shield and spear to r. Monogram to l.","","","12","21.0","8.429","https://numismatics.org/collectionimages/19001949/1944/1944.100.82778.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.82778.rev.width175.jpg","2022-09-01T02:09:56Z"
"http://numismatics.org/collection/1944.100.82779","Gold stater of Lysimachus, Byzantium, 230 BC - 150 BC. 1944.100.82779","1944.100.82779","","-230","-150","","Lysimachus","","","Zeus||Athena||Nike","stater","Greek","","","","","Struck","Gold","Byzantium","Coin","","","","","Marinescu","Thrace","","","","","Thrace||Kingdom of Macedonia","","Diademed head of Alexander r. wearing horn of Zeus-Ammon","ΒΑΣΙΛΕΩΣ ΛYΣIMAXOΥ","Athena Nicephorus enthroned l. holding Nike. Shield and spear to r. Monogram to l.","","","12","19.0","8.38","https://numismatics.org/collectionimages/19001949/1944/1944.100.82779.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.82779.rev.width175.jpg","2022-09-01T02:09:56Z"
"http://numismatics.org/collection/1944.100.82780","Gold stater of Lysimachus, Byzantium, 260 BC - 245 BC. 1944.100.82780","1944.100.82780","","-260","-245","","Lysimachus","","","Zeus||Athena||Nike","stater","Greek","","","","","Struck","Gold","Byzantium","Coin","","","","","Marinescu 32","Thrace","","","","","Thrace||Kingdom of Macedonia","","Diademed head of Alexander r. wearing horn of Zeus-Ammon","ΒΑΣΙΛΕΩΣ ΛYΣIMAXOΥ","Athena Nicephorus enthroned l. holding Nike. Shield and spear to r. Monogram to l.","","","12","20.0","8.46","https://numismatics.org/collectionimages/19001949/1944/1944.100.82780.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.82780.rev.width175.jpg","2022-09-01T02:09:56Z"
